payment_id,customer_id,merchant_id,amount,payment_method,transaction_time,payment_status,failure_reason,retry_count,previous_payment_count,previous_success_count,customer_success_rate,days_since_last_payment,customer_lifetime_value,recovered,recovered_amount
PAY_0010438,CUST_00553,DEV_CLOTHING_STORE,2967.11,WALLET,2026-05-13 05:46:23.489187,FAILED,CARD_EXPIRED,0,50,34,0.68,141,8365.26,0,0.0
PAY_0010439,CUST_01147,DEV_CLOTHING_STORE,1317.53,WALLET,2026-05-26 19:49:23.489187,FAILED,NETWORK_ERROR,1,37,27,0.73,147,3610.99,0,0.0
PAY_0010440,CUST_02832,DEV_CLOTHING_STORE,2303.46,NETBANKING,2026-08-07 23:33:23.489187,FAILED,BANK_TIMEOUT,1,13,11,0.846,166,3452.54,1,2303.46
PAY_0010441,CUST_01631,DEV_CLOTHING_STORE,1371.71,UPI,2026-03-10 01:21:23.489187,FAILED,NETWORK_ERROR,0,8,7,0.875,24,2046.45,1,1371.71
PAY_0010442,CUST_00993,DEV_CLOTHING_STORE,1621.18,UPI,2026-03-24 15:35:23.489187,FAILED,INSUFFICIENT_FUNDS,1,32,24,0.75,50,3870.17,0,0.0
PAY_0010443,CUST_03602,DEV_CLOTHING_STORE,847.25,WALLET,2026-04-20 14:42:23.489187,FAILED,BANK_TIMEOUT,1,35,31,0.886,37,16153.46,0,0.0
PAY_0010444,CUST_00765,DEV_CLOTHING_STORE,1492.38,CARD,2026-05-03 18:14:23.489187,FAILED,INSUFFICIENT_FUNDS,1,25,24,0.96,132,6757.17,0,0.0
PAY_0010445,CUST_04905,DEV_CLOTHING_STORE,1775.71,WALLET,2026-07-02 18:23:23.489187,FAILED,BANK_DECLINED,0,13,11,0.846,62,7202.12,1,1775.71
PAY_0010446,CUST_03786,DEV_CLOTHING_STORE,864.58,CARD,2026-08-14 11:22:23.489187,FAILED,INSUFFICIENT_FUNDS,1,24,16,0.667,141,5630.16,0,0.0
PAY_0010447,CUST_01329,DEV_CLOTHING_STORE,3278.72,WALLET,2026-04-23 04:33:23.489187,FAILED,NETWORK_ERROR,2,5,3,0.6,172,2099.42,1,3278.72
PAY_0010448,CUST_03976,DEV_CLOTHING_STORE,1315.73,WALLET,2026-08-03 06:22:23.489187,FAILED,BANK_TIMEOUT,2,5,4,0.8,43,4827.44,0,0.0
PAY_0010449,CUST_04000,DEV_CLOTHING_STORE,1881.89,CARD,2026-06-08 17:55:23.489187,FAILED,NETWORK_ERROR,1,39,37,0.949,50,1811.97,1,1881.89
PAY_0010450,CUST_00726,DEV_CLOTHING_STORE,759.54,NETBANKING,2026-04-02 23:23:23.489187,FAILED,CARD_EXPIRED,1,28,21,0.75,168,8638.3,0,0.0
PAY_0010451,CUST_02005,DEV_CLOTHING_STORE,4030.37,WALLET,2026-03-08 09:16:23.489187,FAILED,BANK_DECLINED,2,22,14,0.636,64,2755.24,0,0.0
PAY_0010452,CUST_00178,DEV_CLOTHING_STORE,4778.35,UPI,2026-03-13 02:01:23.489187,FAILED,CARD_EXPIRED,1,39,31,0.795,153,2027.33,0,0.0
PAY_0010453,CUST_00595,DEV_CLOTHING_STORE,4993.5,NETBANKING,2026-02-23 19:03:23.489187,FAILED,CARD_EXPIRED,1,36,24,0.667,124,6416.17,0,0.0
PAY_0010454,CUST_02480,DEV_CLOTHING_STORE,382.44,CARD,2026-03-07 03:21:23.489187,FAILED,BANK_DECLINED,2,28,23,0.821,114,28758.98,1,382.44
PAY_0010455,CUST_01402,DEV_CLOTHING_STORE,5807.0,WALLET,2026-07-14 07:26:23.489187,FAILED,INSUFFICIENT_FUNDS,0,30,27,0.9,136,757.4,0,0.0
PAY_0010456,CUST_02539,DEV_CLOTHING_STORE,2048.07,WALLET,2026-07-02 02:39:23.489187,FAILED,CARD_EXPIRED,1,12,10,0.833,27,2099.71,0,0.0
PAY_0010457,CUST_03938,DEV_CLOTHING_STORE,2035.2,NETBANKING,2026-02-28 13:02:23.489187,FAILED,BANK_TIMEOUT,0,28,24,0.857,91,6241.71,1,2035.2
PAY_0010458,CUST_04977,DEV_CLOTHING_STORE,752.27,CARD,2026-06-17 19:31:23.489187,FAILED,BANK_DECLINED,0,41,26,0.634,93,2662.9,0,0.0
PAY_0010459,CUST_01211,DEV_CLOTHING_STORE,843.48,UPI,2026-05-18 17:22:23.489187,FAILED,BANK_TIMEOUT,1,11,7,0.636,25,3959.38,1,843.48
PAY_0010460,CUST_00360,DEV_CLOTHING_STORE,2175.91,CARD,2026-06-29 12:20:23.489187,FAILED,BANK_TIMEOUT,0,33,31,0.939,8,2893.65,0,0.0
PAY_0010461,CUST_02943,DEV_CLOTHING_STORE,2759.9,NETBANKING,2026-04-05 05:41:23.489187,FAILED,BANK_TIMEOUT,2,2,1,0.5,174,5572.83,0,0.0
PAY_0010462,CUST_04609,DEV_CLOTHING_STORE,1807.18,CARD,2026-04-04 17:56:23.489187,FAILED,BANK_TIMEOUT,0,8,8,1.0,110,2479.75,1,1807.18
PAY_0010463,CUST_04128,DEV_CLOTHING_STORE,1052.57,CARD,2026-04-20 21:44:23.489187,FAILED,NETWORK_ERROR,2,25,15,0.6,142,2087.44,0,0.0
PAY_0010464,CUST_02971,DEV_CLOTHING_STORE,953.95,CARD,2026-07-21 18:42:23.489187,FAILED,BANK_DECLINED,0,25,22,0.88,157,4257.52,0,0.0
PAY_0010465,CUST_01278,DEV_CLOTHING_STORE,6612.24,CARD,2026-04-23 04:34:23.489187,FAILED,NETWORK_ERROR,2,12,8,0.667,135,851.05,0,0.0
PAY_0010466,CUST_01573,DEV_CLOTHING_STORE,2103.36,UPI,2026-05-24 23:49:23.489187,FAILED,BANK_TIMEOUT,2,19,16,0.842,102,2072.84,1,2103.36
PAY_0010467,CUST_00543,DEV_CLOTHING_STORE,1953.59,WALLET,2026-04-27 12:14:23.489187,FAILED,CARD_EXPIRED,1,39,34,0.872,112,4890.7,0,0.0
PAY_0010468,CUST_02453,DEV_CLOTHING_STORE,1210.6,UPI,2026-04-30 07:59:23.489187,FAILED,UNKNOWN_ERROR,1,10,9,0.9,27,801.72,0,0.0
PAY_0010469,CUST_03824,DEV_CLOTHING_STORE,476.0,WALLET,2026-07-13 17:35:23.489187,FAILED,BANK_DECLINED,1,9,6,0.667,90,2746.3,1,476.0
PAY_0010470,CUST_03682,DEV_CLOTHING_STORE,1277.47,WALLET,2026-02-22 23:44:23.489187,FAILED,BANK_DECLINED,0,15,13,0.867,157,495.36,1,1277.47
PAY_0010471,CUST_00908,DEV_CLOTHING_STORE,1257.42,WALLET,2026-04-14 23:29:23.489187,FAILED,NETWORK_ERROR,0,42,34,0.81,127,1266.69,0,0.0
PAY_0010472,CUST_04147,DEV_CLOTHING_STORE,10604.3,NETBANKING,2026-05-03 15:50:23.489187,FAILED,NETWORK_ERROR,2,41,32,0.78,178,4266.68,1,10604.3
PAY_0010473,CUST_02070,DEV_CLOTHING_STORE,1435.31,WALLET,2026-05-07 10:31:23.489187,FAILED,NETWORK_ERROR,2,15,11,0.733,84,14003.76,1,1435.31
PAY_0010474,CUST_03255,DEV_CLOTHING_STORE,2159.31,CARD,2026-05-22 08:58:23.489187,FAILED,BANK_TIMEOUT,1,18,13,0.722,98,1143.88,1,2159.31
PAY_0010475,CUST_03260,DEV_CLOTHING_STORE,7210.68,UPI,2026-03-25 12:36:23.489187,FAILED,INSUFFICIENT_FUNDS,1,14,14,1.0,118,2031.43,1,7210.68
PAY_0010476,CUST_03023,DEV_CLOTHING_STORE,1670.24,WALLET,2026-07-29 15:05:23.489187,FAILED,BANK_DECLINED,1,20,14,0.7,144,5719.67,0,0.0
PAY_0010477,CUST_02478,DEV_CLOTHING_STORE,2826.81,WALLET,2026-08-16 11:06:23.489187,FAILED,UNKNOWN_ERROR,1,3,3,1.0,13,46653.49,0,0.0
PAY_0010478,CUST_03734,DEV_CLOTHING_STORE,6134.47,WALLET,2026-05-09 04:41:23.489187,FAILED,INSUFFICIENT_FUNDS,1,11,10,0.909,72,599.94,0,0.0
PAY_0010479,CUST_04235,DEV_CLOTHING_STORE,1564.2,UPI,2026-06-20 03:13:23.489187,FAILED,BANK_TIMEOUT,2,7,7,1.0,5,16767.01,1,1564.2
PAY_0010480,CUST_00031,DEV_CLOTHING_STORE,1320.36,CARD,2026-04-13 02:38:23.489187,FAILED,INSUFFICIENT_FUNDS,0,25,20,0.8,148,7571.64,0,0.0
PAY_0010481,CUST_01005,DEV_CLOTHING_STORE,1461.05,WALLET,2026-06-21 17:37:23.489187,FAILED,BANK_DECLINED,1,9,4,0.444,73,838.65,1,1461.05
PAY_0010482,CUST_01597,DEV_CLOTHING_STORE,1265.73,UPI,2026-04-08 20:22:23.489187,FAILED,NETWORK_ERROR,0,44,31,0.705,9,673.5,1,1265.73
PAY_0010483,CUST_00375,DEV_CLOTHING_STORE,1000.31,CARD,2026-04-24 08:09:23.489187,FAILED,BANK_TIMEOUT,0,22,20,0.909,87,9675.81,1,1000.31
PAY_0010484,CUST_02021,DEV_CLOTHING_STORE,733.88,UPI,2026-05-12 10:27:23.489187,FAILED,INSUFFICIENT_FUNDS,0,17,12,0.706,119,18487.96,1,733.88
PAY_0010485,CUST_02307,DEV_CLOTHING_STORE,1663.78,UPI,2026-02-27 19:30:23.489187,FAILED,BANK_DECLINED,2,17,16,0.941,13,3795.57,0,0.0
PAY_0010486,CUST_00219,DEV_CLOTHING_STORE,1590.47,CARD,2026-04-04 04:34:23.489187,FAILED,BANK_TIMEOUT,1,42,33,0.786,68,3841.69,1,1590.47
PAY_0010487,CUST_04721,DEV_CLOTHING_STORE,9201.27,NETBANKING,2026-06-09 02:05:23.489187,FAILED,NETWORK_ERROR,2,19,15,0.789,113,2894.25,0,0.0
PAY_0010488,CUST_04418,DEV_CLOTHING_STORE,1177.0,NETBANKING,2026-05-02 00:17:23.489187,FAILED,NETWORK_ERROR,1,18,10,0.556,161,5763.14,1,1177.0
PAY_0010489,CUST_03107,DEV_CLOTHING_STORE,1570.57,CARD,2026-02-23 01:41:23.489187,FAILED,INSUFFICIENT_FUNDS,0,13,12,0.923,147,10142.13,1,1570.57
PAY_0010490,CUST_01557,DEV_CLOTHING_STORE,1736.11,CARD,2026-03-10 18:32:23.489187,FAILED,NETWORK_ERROR,2,44,42,0.955,158,3029.89,1,1736.11
PAY_0010491,CUST_04384,DEV_CLOTHING_STORE,5197.71,WALLET,2026-05-01 20:59:23.489187,FAILED,NETWORK_ERROR,0,40,36,0.9,23,11360.74,1,5197.71
PAY_0010492,CUST_03030,DEV_CLOTHING_STORE,1830.33,UPI,2026-04-01 18:45:23.489187,FAILED,BANK_DECLINED,2,13,11,0.846,105,996.14,0,0.0
PAY_0010493,CUST_02455,DEV_CLOTHING_STORE,1487.74,WALLET,2026-08-10 05:59:23.489187,FAILED,NETWORK_ERROR,1,39,36,0.923,79,7831.3,1,1487.74
PAY_0010494,CUST_02210,DEV_CLOTHING_STORE,2238.72,CARD,2026-07-16 21:26:23.489187,FAILED,CARD_EXPIRED,1,6,4,0.667,88,4617.35,0,0.0
PAY_0010495,CUST_04862,DEV_CLOTHING_STORE,2594.71,UPI,2026-04-18 19:40:23.489187,FAILED,BANK_TIMEOUT,0,18,15,0.833,42,5628.46,1,2594.71
PAY_0010496,CUST_04318,DEV_CLOTHING_STORE,859.22,NETBANKING,2026-05-13 16:24:23.489187,FAILED,BANK_DECLINED,0,11,8,0.727,91,5207.11,1,859.22
PAY_0010497,CUST_03133,DEV_CLOTHING_STORE,1947.75,NETBANKING,2026-05-20 00:39:23.489187,FAILED,BANK_TIMEOUT,0,28,25,0.893,32,3693.88,1,1947.75
PAY_0010498,CUST_02556,DEV_CLOTHING_STORE,5916.88,NETBANKING,2026-05-14 20:06:23.489187,FAILED,BANK_DECLINED,0,23,17,0.739,133,8085.75,0,0.0
PAY_0010499,CUST_04050,DEV_CLOTHING_STORE,2730.14,WALLET,2026-06-26 01:13:23.489187,FAILED,INSUFFICIENT_FUNDS,2,33,27,0.818,39,8518.68,0,0.0
PAY_0010500,CUST_01147,DEV_CLOTHING_STORE,1717.8,UPI,2026-03-16 03:36:23.489187,FAILED,UNKNOWN_ERROR,1,37,27,0.73,147,3610.99,0,0.0
PAY_0010501,CUST_01552,DEV_CLOTHING_STORE,1405.49,UPI,2026-06-23 13:20:23.489187,FAILED,INSUFFICIENT_FUNDS,0,6,3,0.5,39,2480.72,0,0.0
PAY_0010502,CUST_02257,DEV_CLOTHING_STORE,2567.74,NETBANKING,2026-03-08 18:51:23.489187,FAILED,BANK_TIMEOUT,0,24,15,0.625,139,2927.38,1,2567.74
PAY_0010503,CUST_04742,DEV_CLOTHING_STORE,322.0,WALLET,2026-08-17 21:24:23.489187,FAILED,INSUFFICIENT_FUNDS,0,17,12,0.706,114,6050.21,1,322.0
PAY_0010504,CUST_00456,DEV_CLOTHING_STORE,802.4,UPI,2026-04-30 18:11:23.489187,FAILED,NETWORK_ERROR,1,18,17,0.944,60,1021.18,1,802.4
PAY_0010505,CUST_03092,DEV_CLOTHING_STORE,1598.36,NETBANKING,2026-03-13 16:29:23.489187,FAILED,NETWORK_ERROR,1,2,2,1.0,173,11149.96,1,1598.36
PAY_0010506,CUST_04572,DEV_CLOTHING_STORE,1216.2,NETBANKING,2026-02-25 00:55:23.489187,FAILED,NETWORK_ERROR,1,14,10,0.714,76,2529.84,1,1216.2
PAY_0010507,CUST_02376,DEV_CLOTHING_STORE,1974.76,WALLET,2026-07-27 01:01:23.489187,FAILED,NETWORK_ERROR,2,21,20,0.952,176,3982.25,1,1974.76
PAY_0010508,CUST_04580,DEV_CLOTHING_STORE,14385.19,CARD,2026-02-25 05:01:23.489187,FAILED,UNKNOWN_ERROR,1,26,23,0.885,116,4377.47,1,14385.19
PAY_0010509,CUST_03582,DEV_CLOTHING_STORE,2604.3,WALLET,2026-04-21 15:37:23.489187,FAILED,NETWORK_ERROR,0,48,46,0.958,81,12497.81,1,2604.3
PAY_0010510,CUST_03934,DEV_CLOTHING_STORE,905.21,UPI,2026-05-24 22:17:23.489187,FAILED,BANK_DECLINED,0,36,34,0.944,3,5141.94,1,905.21
PAY_0010511,CUST_02407,DEV_CLOTHING_STORE,1961.33,CARD,2026-06-17 16:16:23.489187,FAILED,BANK_DECLINED,1,50,29,0.58,47,8143.81,0,0.0
PAY_0010512,CUST_00393,DEV_CLOTHING_STORE,1009.12,NETBANKING,2026-08-16 06:00:23.489187,FAILED,BANK_DECLINED,1,12,11,0.917,156,4630.47,0,0.0
PAY_0010513,CUST_03646,DEV_CLOTHING_STORE,625.95,CARD,2026-06-15 23:10:23.489187,FAILED,NETWORK_ERROR,2,32,27,0.844,117,2821.11,0,0.0
PAY_0010514,CUST_03928,DEV_CLOTHING_STORE,2002.74,CARD,2026-03-29 02:47:23.489187,FAILED,BANK_DECLINED,0,42,34,0.81,170,3875.7,0,0.0
PAY_0010515,CUST_04535,DEV_CLOTHING_STORE,2531.37,NETBANKING,2026-06-09 04:46:23.489187,FAILED,INSUFFICIENT_FUNDS,1,27,26,0.963,113,2275.32,0,0.0
PAY_0010516,CUST_01400,DEV_CLOTHING_STORE,14628.17,WALLET,2026-07-08 11:07:23.489187,FAILED,NETWORK_ERROR,2,45,32,0.711,153,1690.17,0,0.0
PAY_0010517,CUST_03391,DEV_CLOTHING_STORE,371.36,UPI,2026-08-14 09:46:23.489187,FAILED,BANK_TIMEOUT,0,10,8,0.8,78,8240.78,1,371.36
PAY_0010518,CUST_00566,DEV_CLOTHING_STORE,6257.97,CARD,2026-05-21 02:06:23.489187,FAILED,BANK_DECLINED,1,15,13,0.867,69,1300.06,1,6257.97
PAY_0010519,CUST_03213,DEV_CLOTHING_STORE,2195.32,NETBANKING,2026-06-05 13:30:23.489187,FAILED,BANK_TIMEOUT,1,25,17,0.68,49,7432.48,1,2195.32
PAY_0010520,CUST_02006,DEV_CLOTHING_STORE,1137.8,WALLET,2026-05-21 23:34:23.489187,FAILED,BANK_DECLINED,2,28,26,0.929,82,3457.16,1,1137.8
PAY_0010521,CUST_03909,DEV_CLOTHING_STORE,475.8,NETBANKING,2026-08-21 04:41:23.489187,FAILED,BANK_DECLINED,1,16,14,0.875,48,4566.44,0,0.0
PAY_0010522,CUST_02864,DEV_CLOTHING_STORE,2655.91,WALLET,2026-03-27 06:33:23.489187,FAILED,BANK_TIMEOUT,0,16,12,0.75,17,7264.31,1,2655.91
PAY_0010523,CUST_01701,DEV_CLOTHING_STORE,7387.25,NETBANKING,2026-08-19 23:42:23.489187,FAILED,BANK_DECLINED,1,28,18,0.643,140,3415.2,0,0.0
PAY_0010524,CUST_00008,DEV_CLOTHING_STORE,2490.5,UPI,2026-07-08 00:17:23.489187,FAILED,INSUFFICIENT_FUNDS,2,3,2,0.667,24,5168.89,0,0.0
PAY_0010525,CUST_03998,DEV_CLOTHING_STORE,2984.27,CARD,2026-07-08 19:20:23.489187,FAILED,BANK_DECLINED,2,49,32,0.653,62,970.88,0,0.0
PAY_0010526,CUST_02530,DEV_CLOTHING_STORE,1866.16,UPI,2026-03-16 17:36:23.489187,FAILED,INSUFFICIENT_FUNDS,2,25,20,0.8,88,6601.9,0,0.0
PAY_0010527,CUST_01740,DEV_CLOTHING_STORE,921.08,WALLET,2026-07-07 22:17:23.489187,FAILED,BANK_DECLINED,1,45,35,0.778,43,2338.73,1,921.08
PAY_0010528,CUST_04322,DEV_CLOTHING_STORE,2665.53,WALLET,2026-06-12 06:09:23.489187,FAILED,INSUFFICIENT_FUNDS,2,20,19,0.95,47,3750.85,0,0.0
PAY_0010529,CUST_03898,DEV_CLOTHING_STORE,518.14,CARD,2026-07-21 01:33:23.489187,FAILED,BANK_DECLINED,2,48,44,0.917,125,24429.5,0,0.0
PAY_0010530,CUST_01579,DEV_CLOTHING_STORE,348.33,NETBANKING,2026-05-29 22:12:23.489187,FAILED,BANK_TIMEOUT,0,7,7,1.0,168,6449.75,1,348.33
PAY_0010531,CUST_04441,DEV_CLOTHING_STORE,1692.24,NETBANKING,2026-06-28 15:08:23.489187,FAILED,UNKNOWN_ERROR,0,21,16,0.762,70,2466.55,0,0.0
PAY_0010532,CUST_00771,DEV_CLOTHING_STORE,1366.78,UPI,2026-07-16 18:29:23.489187,FAILED,BANK_DECLINED,0,31,22,0.71,165,2785.73,0,0.0
PAY_0010533,CUST_03876,DEV_CLOTHING_STORE,2444.14,UPI,2026-08-05 00:42:23.489187,FAILED,BANK_TIMEOUT,1,10,7,0.7,76,2408.93,1,2444.14
PAY_0010534,CUST_03463,DEV_CLOTHING_STORE,1340.53,WALLET,2026-04-27 00:21:23.489187,FAILED,NETWORK_ERROR,1,41,36,0.878,114,6610.47,1,1340.53
PAY_0010535,CUST_03293,DEV_CLOTHING_STORE,1494.62,NETBANKING,2026-06-28 01:06:23.489187,FAILED,UNKNOWN_ERROR,2,36,23,0.639,28,10866.02,0,0.0
PAY_0010536,CUST_02518,DEV_CLOTHING_STORE,7652.79,WALLET,2026-06-12 12:41:23.489187,FAILED,CARD_EXPIRED,0,8,5,0.625,45,17328.51,1,7652.79
PAY_0010537,CUST_00423,DEV_CLOTHING_STORE,2468.15,WALLET,2026-03-09 17:15:23.489187,FAILED,BANK_DECLINED,2,19,11,0.579,83,3476.38,0,0.0
PAY_0010538,CUST_04839,DEV_CLOTHING_STORE,2641.26,UPI,2026-04-20 20:14:23.489187,FAILED,CARD_EXPIRED,1,18,15,0.833,44,9683.09,0,0.0
PAY_0010539,CUST_02942,DEV_CLOTHING_STORE,14747.05,NETBANKING,2026-02-28 16:07:23.489187,FAILED,CARD_EXPIRED,1,40,19,0.475,139,3761.47,1,14747.05
PAY_0010540,CUST_04497,DEV_CLOTHING_STORE,6766.35,WALLET,2026-04-28 03:06:23.489187,FAILED,NETWORK_ERROR,0,8,7,0.875,149,3037.93,1,6766.35
PAY_0010541,CUST_02441,DEV_CLOTHING_STORE,534.8,NETBANKING,2026-04-25 01:35:23.489187,FAILED,NETWORK_ERROR,1,29,24,0.828,104,15418.63,1,534.8
PAY_0010542,CUST_02878,DEV_CLOTHING_STORE,5241.24,NETBANKING,2026-06-27 08:05:23.489187,FAILED,NETWORK_ERROR,1,26,22,0.846,168,5744.62,1,5241.24
PAY_0010543,CUST_02121,DEV_CLOTHING_STORE,2438.18,UPI,2026-03-15 12:46:23.489187,FAILED,BANK_DECLINED,2,38,36,0.947,129,4863.07,0,0.0
PAY_0010544,CUST_03984,DEV_CLOTHING_STORE,6787.01,NETBANKING,2026-07-31 16:01:23.489187,FAILED,NETWORK_ERROR,2,29,22,0.759,4,15703.17,0,0.0
PAY_0010545,CUST_03941,DEV_CLOTHING_STORE,2436.49,UPI,2026-02-25 22:00:23.489187,FAILED,UNKNOWN_ERROR,0,46,27,0.587,153,2629.85,1,2436.49
PAY_0010546,CUST_04050,DEV_CLOTHING_STORE,2280.65,NETBANKING,2026-07-23 22:15:23.489187,FAILED,CARD_EXPIRED,0,33,27,0.818,39,8518.68,0,0.0
PAY_0010547,CUST_00478,DEV_CLOTHING_STORE,1114.76,UPI,2026-06-13 21:01:23.489187,FAILED,BANK_TIMEOUT,1,32,25,0.781,123,3020.78,1,1114.76
PAY_0010548,CUST_03087,DEV_CLOTHING_STORE,3436.05,WALLET,2026-03-14 12:30:23.489187,FAILED,CARD_EXPIRED,1,45,35,0.778,45,12696.24,1,3436.05
PAY_0010549,CUST_01527,DEV_CLOTHING_STORE,2535.95,WALLET,2026-08-17 21:53:23.489187,FAILED,BANK_TIMEOUT,2,3,3,1.0,67,7035.39,0,0.0
PAY_0010550,CUST_00779,DEV_CLOTHING_STORE,2314.91,CARD,2026-05-15 01:48:23.489187,FAILED,BANK_DECLINED,1,11,10,0.909,17,1804.67,1,2314.91
PAY_0010551,CUST_03790,DEV_CLOTHING_STORE,2889.22,CARD,2026-05-26 19:14:23.489187,FAILED,INSUFFICIENT_FUNDS,1,12,9,0.75,19,7355.54,1,2889.22
PAY_0010552,CUST_00443,DEV_CLOTHING_STORE,609.35,WALLET,2026-06-06 18:58:23.489187,FAILED,NETWORK_ERROR,1,43,26,0.605,126,2710.52,1,609.35
PAY_0010553,CUST_01251,DEV_CLOTHING_STORE,2084.29,CARD,2026-07-29 08:04:23.489187,FAILED,UNKNOWN_ERROR,1,34,28,0.824,103,59187.73,0,0.0
PAY_0010554,CUST_02336,DEV_CLOTHING_STORE,741.63,WALLET,2026-05-11 13:17:23.489187,FAILED,BANK_TIMEOUT,2,19,14,0.737,95,2638.14,1,741.63
PAY_0010555,CUST_03213,DEV_CLOTHING_STORE,1090.36,UPI,2026-03-03 08:40:23.489187,FAILED,NETWORK_ERROR,0,25,17,0.68,49,7432.48,1,1090.36
PAY_0010556,CUST_03464,DEV_CLOTHING_STORE,2709.37,UPI,2026-03-07 19:59:23.489187,FAILED,BANK_TIMEOUT,0,41,35,0.854,38,3247.28,1,2709.37
PAY_0010557,CUST_00145,DEV_CLOTHING_STORE,7747.04,UPI,2026-07-30 12:38:23.489187,FAILED,NETWORK_ERROR,1,10,5,0.5,109,3840.26,0,0.0
PAY_0010558,CUST_01807,DEV_CLOTHING_STORE,806.17,NETBANKING,2026-03-25 02:04:23.489187,FAILED,BANK_DECLINED,0,37,35,0.946,131,2142.38,0,0.0
PAY_0010559,CUST_02480,DEV_CLOTHING_STORE,7898.68,NETBANKING,2026-04-24 20:16:23.489187,FAILED,INSUFFICIENT_FUNDS,0,28,23,0.821,114,28758.98,1,7898.68
PAY_0010560,CUST_01399,DEV_CLOTHING_STORE,2917.42,CARD,2026-05-19 07:33:23.489187,FAILED,NETWORK_ERROR,2,50,46,0.92,64,2699.11,0,0.0
PAY_0010561,CUST_01365,DEV_CLOTHING_STORE,477.09,NETBANKING,2026-07-25 06:12:23.489187,FAILED,INSUFFICIENT_FUNDS,0,20,18,0.9,146,1021.01,1,477.09
PAY_0010562,CUST_04180,DEV_CLOTHING_STORE,2708.06,UPI,2026-02-22 23:06:23.489187,FAILED,BANK_DECLINED,1,22,19,0.864,108,5174.47,0,0.0
PAY_0010563,CUST_01215,DEV_CLOTHING_STORE,2194.77,NETBANKING,2026-03-12 12:13:23.489187,FAILED,INSUFFICIENT_FUNDS,0,12,9,0.75,84,4762.87,0,0.0
PAY_0010564,CUST_00718,DEV_CLOTHING_STORE,5259.23,NETBANKING,2026-07-02 14:57:23.489187,FAILED,BANK_TIMEOUT,1,33,20,0.606,30,3577.71,1,5259.23
PAY_0010565,CUST_01633,DEV_CLOTHING_STORE,1468.65,NETBANKING,2026-06-26 23:11:23.489187,FAILED,BANK_TIMEOUT,1,30,28,0.933,93,10617.98,1,1468.65
PAY_0010566,CUST_00009,DEV_CLOTHING_STORE,793.28,WALLET,2026-04-02 14:21:23.489187,FAILED,INSUFFICIENT_FUNDS,0,15,15,1.0,60,7077.1,1,793.28
PAY_0010567,CUST_03677,DEV_CLOTHING_STORE,1479.68,NETBANKING,2026-03-24 17:43:23.489187,FAILED,BANK_DECLINED,0,10,9,0.9,32,2312.47,1,1479.68
PAY_0010568,CUST_00777,DEV_CLOTHING_STORE,7524.0,CARD,2026-05-04 10:30:23.489187,FAILED,BANK_TIMEOUT,1,6,6,1.0,21,1516.19,1,7524.0
PAY_0010569,CUST_03386,DEV_CLOTHING_STORE,7975.7,NETBANKING,2026-05-07 23:54:23.489187,FAILED,CARD_EXPIRED,2,25,23,0.92,116,8345.76,0,0.0
PAY_0010570,CUST_02082,DEV_CLOTHING_STORE,966.37,WALLET,2026-06-19 12:04:23.489187,FAILED,INSUFFICIENT_FUNDS,2,10,9,0.9,32,3020.55,0,0.0
PAY_0010571,CUST_00303,DEV_CLOTHING_STORE,480.78,CARD,2026-06-08 23:12:23.489187,FAILED,BANK_DECLINED,0,16,14,0.875,51,22293.46,1,480.78
PAY_0010572,CUST_04036,DEV_CLOTHING_STORE,1018.53,NETBANKING,2026-08-04 04:29:23.489187,FAILED,BANK_TIMEOUT,1,13,12,0.923,113,1827.84,0,0.0
PAY_0010573,CUST_03021,DEV_CLOTHING_STORE,2973.08,NETBANKING,2026-07-31 15:45:23.489187,FAILED,UNKNOWN_ERROR,1,2,2,1.0,18,9182.87,0,0.0
PAY_0010574,CUST_00216,DEV_CLOTHING_STORE,2362.88,WALLET,2026-06-19 01:44:23.489187,FAILED,NETWORK_ERROR,0,29,19,0.655,71,18096.3,1,2362.88
PAY_0010575,CUST_02073,DEV_CLOTHING_STORE,2381.24,CARD,2026-03-06 12:53:23.489187,FAILED,NETWORK_ERROR,1,24,16,0.667,102,4418.19,1,2381.24
PAY_0010576,CUST_03354,DEV_CLOTHING_STORE,1058.66,WALLET,2026-07-20 14:17:23.489187,FAILED,BANK_DECLINED,0,35,20,0.571,11,4333.92,0,0.0
PAY_0010577,CUST_01135,DEV_CLOTHING_STORE,6223.87,UPI,2026-03-15 04:35:23.489187,FAILED,BANK_TIMEOUT,2,7,7,1.0,175,6986.42,1,6223.87
PAY_0010578,CUST_00953,DEV_CLOTHING_STORE,820.96,WALLET,2026-07-07 21:57:23.489187,FAILED,CARD_EXPIRED,2,18,16,0.889,169,3992.75,0,0.0
PAY_0010579,CUST_01791,DEV_CLOTHING_STORE,2028.21,CARD,2026-03-30 18:59:23.489187,FAILED,CARD_EXPIRED,0,5,5,1.0,92,3074.96,0,0.0
PAY_0010580,CUST_00590,DEV_CLOTHING_STORE,1067.1,UPI,2026-03-20 11:25:23.489187,FAILED,BANK_TIMEOUT,1,2,2,1.0,73,5095.66,1,1067.1
PAY_0010581,CUST_03425,DEV_CLOTHING_STORE,1644.86,WALLET,2026-03-01 20:09:23.489187,FAILED,BANK_TIMEOUT,1,4,4,1.0,82,4358.94,1,1644.86
